analysis_type,validation_mode,level,universe,ticker,window,window_weeks,strategy,target_invested,actual_invested,normalized_final_value,normalized_return_pct
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,BYDDY,rolling_52w_117_169,52,simple_dip_buy,5068.77,5068.77,5583.1,10.15
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,BYDDY,rolling_52w_117_169,52,risk_adjusted_v2,5068.77,5183.38,5468.1,7.88
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,BYDDY,rolling_52w_117_169,52,hybrid_70_30,5068.77,5162.82,5484.45,8.2
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,BYDDY,rolling_52w_117_169,52,hybrid_80_20,5068.77,5176.22,5470.68,7.93
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,BYDDY,rolling_52w_117_169,52,trend_aware_hybrid,5068.77,5193.44,5452.65,7.57
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,KO,rolling_52w_117_169,52,fixed_weekly_dca,5083.05,5200.0,5939.07,16.84
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,KO,rolling_52w_117_169,52,simple_dip_buy,5083.05,5083.05,6060.15,19.22
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,KO,rolling_52w_117_169,52,risk_adjusted_v2,5083.05,5194.79,5943.86,16.93
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,KO,rolling_52w_117_169,52,hybrid_70_30,5083.05,5168.18,5971.55,17.48
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,KO,rolling_52w_117_169,52,hybrid_80_20,5083.05,5180.37,5959.1,17.23
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,KO,rolling_52w_117_169,52,trend_aware_hybrid,5083.05,5187.59,5950.85,17.07
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,MSFT,rolling_52w_117_169,52,fixed_weekly_dca,5098.86,5200.0,5195.81,1.9
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,MSFT,rolling_52w_117_169,52,simple_dip_buy,5098.86,5098.86,5293.72,3.82
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,MSFT,rolling_52w_117_169,52,risk_adjusted_v2,5098.86,5200.0,5194.25,1.87
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,MSFT,rolling_52w_117_169,52,hybrid_70_30,5098.86,5173.12,5221.31,2.4
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,MSFT,rolling_52w_117_169,52,hybrid_80_20,5098.86,5183.7,5211.15,2.2
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,MSFT,rolling_52w_117_169,52,trend_aware_hybrid,5098.86,5199.26,5194.59,1.88
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,NVDA,rolling_52w_117_169,52,fixed_weekly_dca,4790.38,5200.0,7100.03,48.21
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,NVDA,rolling_52w_117_169,52,simple_dip_buy,4790.38,4790.38,7518.72,56.95
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,NVDA,rolling_52w_117_169,52,risk_adjusted_v2,4790.38,4990.29,7281.03,51.99
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,NVDA,rolling_52w_117_169,52,hybrid_70_30,4790.38,5080.3,7214.99,50.61
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,NVDA,rolling_52w_117_169,52,hybrid_80_20,4790.38,5121.69,7174.45,49.77
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,NVDA,rolling_52w_117_169,52,trend_aware_hybrid,4790.38,5200.0,7084.91,47.9
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,portfolio,all_symbols,all_symbols,rolling_52w_117_169,52,fixed_weekly_dca,30187.37,31200.0,34365.96,13.84
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,portfolio,all_symbols,all_symbols,rolling_52w_117_169,52,simple_dip_buy,30187.37,30187.37,35317.99,17.0
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,portfolio,all_symbols,all_symbols,rolling_52w_117_169,52,risk_adjusted_v2,30187.37,30943.44,34521.94,14.36
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,portfolio,all_symbols,all_symbols,rolling_52w_117_169,52,hybrid_70_30,30187.37,30912.94,34627.4,14.71
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,portfolio,all_symbols,all_symbols,rolling_52w_117_169,52,hybrid_80_20,30187.37,31016.52,34531.51,14.39
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,portfolio,all_symbols,all_symbols,rolling_52w_117_169,52,trend_aware_hybrid,30187.37,31180.3,34361.73,13.83
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,AAPL,rolling_52w_130_182,52,fixed_weekly_dca,5041.99,5200.0,6068.73,20.36
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,AAPL,rolling_52w_130_182,52,simple_dip_buy,5041.99,5041.99,6234.93,23.66
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,AAPL,rolling_52w_130_182,52,risk_adjusted_v2,5041.99,5182.28,6082.5,20.64
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,AAPL,rolling_52w_130_182,52,hybrid_70_30,5041.99,5154.91,6115.02,21.28
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,AAPL,rolling_52w_130_182,52,hybrid_80_20,5041.99,5171.03,6098.33,20.95
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,AAPL,rolling_52w_130_182,52,trend_aware_hybrid,5041.99,5195.4,6072.65,20.44
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,ASML,rolling_52w_130_182,52,fixed_weekly_dca,5152.17,5200.0,4285.06,-16.83
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,ASML,rolling_52w_130_182,52,simple_dip_buy,5152.17,5152.17,4362.82,-15.32
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,ASML,rolling_52w_130_182,52,risk_adjusted_v2,5152.17,5183.28,4308.46,-16.38
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,ASML,rolling_52w_130_182,52,hybrid_70_30,5152.17,5189.29,4304.61,-16.45
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,ASML,rolling_52w_130_182,52,hybrid_80_20,5152.17,5194.32,4296.57,-16.61
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,ASML,rolling_52w_130_182,52,trend_aware_hybrid,5152.17,5194.32,4291.8,-16.7
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,BYDDY,rolling_52w_130_182,52,fixed_weekly_dca,5007.05,5200.0,5925.08,18.33
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,BYDDY,rolling_52w_130_182,52,simple_dip_buy,5007.05,5007.05,6132.58,22.48
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,BYDDY,rolling_52w_130_182,52,risk_adjusted_v2,5007.05,5188.69,5942.31,18.68
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,BYDDY,rolling_52w_130_182,52,hybrid_70_30,5007.05,5145.2,5982.56,19.48
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,BYDDY,rolling_52w_130_182,52,hybrid_80_20,5007.05,5164.93,5961.79,19.07
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,BYDDY,rolling_52w_130_182,52,trend_aware_hybrid,5007.05,5200.0,5921.91,18.27
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,KO,rolling_52w_130_182,52,fixed_weekly_dca,5172.13,5200.0,5085.57,-1.67
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,KO,rolling_52w_130_182,52,simple_dip_buy,5172.13,5172.13,5115.8,-1.09
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,KO,rolling_52w_130_182,52,risk_adjusted_v2,5172.13,5200.0,5085.17,-1.68
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,KO,rolling_52w_130_182,52,hybrid_70_30,5172.13,5194.01,5092.13,-1.55
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,KO,rolling_52w_130_182,52,hybrid_80_20,5172.13,5197.15,5088.75,-1.61
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,KO,rolling_52w_130_182,52,trend_aware_hybrid,5172.13,5199.22,5085.87,-1.67
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,MSFT,rolling_52w_130_182,52,fixed_weekly_dca,5119.56,5200.0,5452.41,6.5
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,MSFT,rolling_52w_130_182,52,simple_dip_buy,5119.56,5119.56,5538.64,8.19
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,MSFT,rolling_52w_130_182,52,risk_adjusted_v2,5119.56,5183.18,5470.81,6.86
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,MSFT,rolling_52w_130_182,52,hybrid_70_30,5119.56,5179.24,5474.61,6.94
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,MSFT,rolling_52w_130_182,52,hybrid_80_20,5119.56,5187.77,5465.58,6.76
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,MSFT,rolling_52w_130_182,52,trend_aware_hybrid,5119.56,5191.47,5461.49,6.68
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,NVDA,rolling_52w_130_182,52,fixed_weekly_dca,4719.02,5200.0,7215.82,52.91
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,NVDA,rolling_52w_130_182,52,simple_dip_buy,4719.02,4719.02,7647.81,62.06
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,NVDA,rolling_52w_130_182,52,risk_adjusted_v2,4719.02,4837.83,7538.52,59.75
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,NVDA,rolling_52w_130_182,52,hybrid_70_30,4719.02,5059.37,7333.27,55.4
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,NVDA,rolling_52w_130_182,52,hybrid_80_20,4719.02,5107.98,7291.79,54.52
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,NVDA,rolling_52w_130_182,52,trend_aware_hybrid,4719.02,5200.0,7183.59,52.23
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,portfolio,all_symbols,all_symbols,rolling_52w_130_182,52,fixed_weekly_dca,30211.92,31200.0,34220.33,13.27
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,portfolio,all_symbols,all_symbols,rolling_52w_130_182,52,simple_dip_buy,30211.92,30211.92,35032.59,15.96
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,portfolio,all_symbols,all_symbols,rolling_52w_130_182,52,risk_adjusted_v2,30211.92,30775.27,34480.83,14.13
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,portfolio,all_symbols,all_symbols,rolling_52w_130_182,52,hybrid_70_30,30211.92,30922.04,34440.0,13.99
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,portfolio,all_symbols,all_symbols,rolling_52w_130_182,52,hybrid_80_20,30211.92,31023.19,34357.87,13.72
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,portfolio,all_symbols,all_symbols,rolling_52w_130_182,52,trend_aware_hybrid,30211.92,31180.41,34204.44,13.22
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,AAPL,rolling_52w_143_195,52,fixed_weekly_dca,5046.26,5200.0,5617.04,11.31
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,AAPL,rolling_52w_143_195,52,simple_dip_buy,5046.26,5046.26,5768.99,14.32
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,AAPL,rolling_52w_143_195,52,risk_adjusted_v2,5046.26,5198.4,5612.81,11.23
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,AAPL,rolling_52w_143_195,52,hybrid_70_30,5046.26,5157.09,5658.38,12.13
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,AAPL,rolling_52w_143_195,52,hybrid_80_20,5046.26,5172.93,5642.95,11.82
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,AAPL,rolling_52w_143_195,52,trend_aware_hybrid,5046.26,5191.37,5623.47,11.44
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,ASML,rolling_52w_143_195,52,fixed_weekly_dca,5157.27,5200.0,4591.47,-10.97
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,ASML,rolling_52w_143_195,52,simple_dip_buy,5157.27,5157.27,4652.78,-9.78
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,ASML,rolling_52w_143_195,52,risk_adjusted_v2,5157.27,5191.09,4610.37,-10.6
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,ASML,rolling_52w_143_195,52,hybrid_70_30,5157.27,5188.29,4608.52,-10.64
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,ASML,rolling_52w_143_195,52,hybrid_80_20,5157.27,5192.75,4602.22,-10.76
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,ASML,rolling_52w_143_195,52,trend_aware_hybrid,5157.27,5196.14,4599.14,-10.82
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,BYDDY,rolling_52w_143_195,52,fixed_weekly_dca,4925.9,5200.0,6982.19,41.74
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,BYDDY,rolling_52w_143_195,52,simple_dip_buy,4925.9,4925.9,7301.68,48.23
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,BYDDY,rolling_52w_143_195,52,risk_adjusted_v2,4925.9,5094.69,7119.76,44.54
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,BYDDY,rolling_52w_143_195,52,hybrid_70_30,4925.9,5121.44,7070.84,43.54
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,BYDDY,rolling_52w_143_195,52,hybrid_80_20,4925.9,5149.33,7039.34,42.9
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,BYDDY,rolling_52w_143_195,52,trend_aware_hybrid,4925.9,5200.0,6974.48,41.59
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,KO,rolling_52w_143_195,52,fixed_weekly_dca,5118.32,5200.0,5625.15,9.9
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,KO,rolling_52w_143_195,52,simple_dip_buy,5118.32,5118.32,5711.74,11.59
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,KO,rolling_52w_143_195,52,risk_adjusted_v2,5118.32,5169.57,5656.55,10.52
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,KO,rolling_52w_143_195,52,hybrid_70_30,5118.32,5178.79,5647.53,10.34
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,KO,rolling_52w_143_195,52,hybrid_80_20,5118.32,5187.44,5638.47,10.16
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,KO,rolling_52w_143_195,52,trend_aware_hybrid,5118.32,5191.04,5633.62,10.07
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,MSFT,rolling_52w_143_195,52,fixed_weekly_dca,5186.33,5200.0,4823.1,-7.0
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,MSFT,rolling_52w_143_195,52,simple_dip_buy,5186.33,5186.33,4843.55,-6.61
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,MSFT,rolling_52w_143_195,52,risk_adjusted_v2,5186.33,5200.0,4825.5,-6.96
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,MSFT,rolling_52w_143_195,52,hybrid_70_30,5186.33,5199.14,4825.96,-6.95
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,MSFT,rolling_52w_143_195,52,hybrid_80_20,5186.33,5200.0,4824.38,-6.98
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,MSFT,rolling_52w_143_195,52,trend_aware_hybrid,5186.33,5200.0,4824.19,-6.98
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,NVDA,rolling_52w_143_195,52,fixed_weekly_dca,4657.05,5200.0,4487.89,-3.63
