date,strategy,ticker,price,weekly_return,buy_multiplier,desired_amount,submitted_amount,submitted_size,cash_before_order
2022-07-11,fixed_weekly_dca,BYDDY,12.541667,-0.08776817,1.0,100.0,100.0,7.97342171,4660.414911
2022-07-18,fixed_weekly_dca,BYDDY,11.905,-0.05076414,1.0,100.0,100.0,8.399832,4565.396402
2022-07-25,fixed_weekly_dca,BYDDY,12.173333,0.02253952,1.0,100.0,100.0,8.21467711,4465.246352
2022-08-01,fixed_weekly_dca,BYDDY,12.255,0.00670868,1.0,100.0,100.0,8.15993472,4365.096302
2022-08-08,fixed_weekly_dca,BYDDY,12.218333,-0.002992,1.0,100.0,100.0,8.18442254,4265.295801
2022-08-15,fixed_weekly_dca,BYDDY,11.625,-0.04856088,1.0,100.0,100.0,8.60215054,4170.056745
2022-08-22,fixed_weekly_dca,BYDDY,11.245,-0.03268817,1.0,100.0,100.0,8.89284126,4073.228831
2022-08-29,fixed_weekly_dca,BYDDY,9.141667,-0.18704606,0.5,50.0,50.0,5.46946197,3991.852142
2022-09-05,fixed_weekly_dca,BYDDY,9.433333,0.03190512,0.5,50.0,50.0,5.30035354,3941.777117
2022-09-12,fixed_weekly_dca,BYDDY,9.043333,-0.04134276,0.5,50.0,50.0,5.52893496,3893.796323
2022-09-19,fixed_weekly_dca,BYDDY,8.855,-0.02082562,0.5,50.0,50.0,5.64652739,3844.788645
2022-09-26,fixed_weekly_dca,BYDDY,8.191667,-0.07491056,0.5,50.0,50.0,6.10376374,3798.487918
2022-10-03,fixed_weekly_dca,BYDDY,8.25,0.00712102,0.5,50.0,50.0,6.06060606,3748.412893
2022-10-10,fixed_weekly_dca,BYDDY,8.096667,-0.01858582,0.5,50.0,50.0,6.17538056,3699.293113
2022-10-17,fixed_weekly_dca,BYDDY,8.5,0.0498147,0.5,50.0,50.0,5.88235294,3649.218088
2022-10-24,fixed_weekly_dca,BYDDY,7.311667,-0.13980388,0.5,50.0,50.0,6.83838583,3606.165273
2022-10-31,fixed_weekly_dca,BYDDY,8.123333,0.11100971,0.5,50.0,50.0,6.15510899,3556.090248
2022-11-07,fixed_weekly_dca,BYDDY,8.255,0.01620849,0.5,50.0,50.0,6.05693519,3506.015223
2022-11-14,fixed_weekly_dca,BYDDY,7.878333,-0.04562895,0.5,50.0,50.0,6.34652026,3458.248952
2022-11-21,fixed_weekly_dca,BYDDY,7.293333,-0.07425429,0.5,50.0,50.0,6.85557618,3411.915379
2022-11-28,fixed_weekly_dca,BYDDY,8.666667,0.18829992,0.5,50.0,50.0,5.76923055,3361.840354
2022-12-05,fixed_weekly_dca,BYDDY,8.988333,0.03711531,0.5,50.0,50.0,5.56276676,3311.765329
2022-12-12,fixed_weekly_dca,BYDDY,8.801667,-0.02076759,0.5,50.0,50.0,5.68074207,3262.754747
2022-12-19,fixed_weekly_dca,BYDDY,8.166667,-0.07214542,0.5,50.0,50.0,6.12244873,3216.315625
2022-12-26,fixed_weekly_dca,BYDDY,8.19,0.0028571,0.5,50.0,50.0,6.10500611,3166.2406
2023-01-02,fixed_weekly_dca,BYDDY,8.75,0.06837607,0.5,50.0,50.0,5.71428571,3116.165575
2023-01-09,fixed_weekly_dca,BYDDY,9.85,0.12571429,1.0,100.0,100.0,10.15228426,3066.09055
2023-01-16,fixed_weekly_dca,BYDDY,9.711667,-0.01404396,1.0,100.0,100.0,10.29689342,2967.39635
2023-01-23,fixed_weekly_dca,BYDDY,10.583333,0.08975452,1.0,100.0,100.0,9.4488192,2867.2463
2023-01-30,fixed_weekly_dca,BYDDY,10.735,0.01433074,1.0,100.0,100.0,9.31532371,2767.09625
2023-02-06,fixed_weekly_dca,BYDDY,10.106667,-0.05853125,1.0,100.0,100.0,9.89445878,2672.855229
2023-02-13,fixed_weekly_dca,BYDDY,9.765,-0.0338061,1.0,100.0,100.0,10.2406554,2576.13922
2023-02-20,fixed_weekly_dca,BYDDY,9.255,-0.05222734,0.5,50.0,50.0,5.40248514,2481.267176
2023-02-27,fixed_weekly_dca,BYDDY,9.661667,0.04394025,1.0,100.0,100.0,10.35018077,2431.192151
2023-03-06,fixed_weekly_dca,BYDDY,8.551667,-0.11488701,0.5,50.0,50.0,5.84681326,2342.592341
2023-03-13,fixed_weekly_dca,BYDDY,8.583333,0.0037029,0.5,50.0,50.0,5.82524294,2292.517316
2023-03-20,fixed_weekly_dca,BYDDY,8.921667,0.03941755,0.5,50.0,50.0,5.60433381,2242.442291
2023-03-27,fixed_weekly_dca,BYDDY,9.806667,0.09919671,1.0,100.0,100.0,10.19714445,2192.367266
2023-04-03,fixed_weekly_dca,BYDDY,9.701667,-0.010707,1.0,100.0,100.0,10.30750695,2093.339037
2023-04-10,fixed_weekly_dca,BYDDY,9.516667,-0.01906889,0.5,50.0,50.0,5.25394027,1995.147832
2023-04-17,fixed_weekly_dca,BYDDY,9.458333,-0.00612967,0.5,50.0,50.0,5.2863438,1945.404622
2023-04-24,fixed_weekly_dca,BYDDY,10.108333,0.06872247,1.0,100.0,100.0,9.89282803,1895.329597
2023-05-01,fixed_weekly_dca,BYDDY,10.066667,-0.00412195,1.0,100.0,100.0,9.93377451,1795.642204
2023-05-08,fixed_weekly_dca,BYDDY,10.236667,0.01688742,1.0,100.0,100.0,9.76880463,1695.492154
2023-05-15,fixed_weekly_dca,BYDDY,10.41,0.01693256,1.0,100.0,100.0,9.60614793,1595.342104
2023-05-22,fixed_weekly_dca,BYDDY,9.92,-0.04707012,1.0,100.0,100.0,10.08064516,1499.953823
2023-05-29,fixed_weekly_dca,BYDDY,10.541667,0.06266804,1.0,100.0,100.0,9.48616571,1399.803773
2023-06-05,fixed_weekly_dca,BYDDY,10.718333,0.01675883,1.0,100.0,100.0,9.32980903,1299.653723
2023-06-12,fixed_weekly_dca,BYDDY,11.421667,0.06561972,1.0,100.0,100.0,8.7552894,1199.503673
2023-06-19,fixed_weekly_dca,BYDDY,10.79,-0.05530427,1.0,100.0,100.0,9.26784059,1104.939631
2023-06-26,fixed_weekly_dca,BYDDY,10.691667,-0.00911335,1.0,100.0,100.0,9.35307843,1005.751877
2023-07-03,fixed_weekly_dca,BYDDY,11.078333,0.03616517,1.0,100.0,100.0,9.02662883,905.601827
2023-07-10,fixed_weekly_dca,BYDDY,11.523333,0.0401685,1.0,100.0,100.0,8.6780448,805.451777
2023-07-17,fixed_weekly_dca,BYDDY,11.331667,-0.01663286,1.0,100.0,100.0,8.82482692,707.016727
2023-07-24,fixed_weekly_dca,BYDDY,11.755,0.0373584,1.0,100.0,100.0,8.50701829,606.866677
2023-07-31,fixed_weekly_dca,BYDDY,11.38,-0.03190132,1.0,100.0,100.0,8.78734622,509.959999
2023-08-07,fixed_weekly_dca,BYDDY,10.675,-0.06195079,1.0,100.0,100.0,9.3676815,416.061273
2023-08-14,fixed_weekly_dca,BYDDY,9.375,-0.12177986,0.5,50.0,50.0,5.33333333,328.151437
2023-08-21,fixed_weekly_dca,BYDDY,9.608333,0.02488885,0.5,50.0,50.0,5.20381631,278.076412
2023-08-28,fixed_weekly_dca,BYDDY,10.671667,0.1106679,1.0,100.0,68.400416,6.40953433,228.001387
2023-09-04,fixed_weekly_dca,BYDDY,10.348333,-0.03029836,1.0,100.0,48.482119,4.68501728,161.607063
2023-09-11,fixed_weekly_dca,BYDDY,10.476667,0.01240142,1.0,100.0,33.915659,3.23725656,113.052197
2023-09-18,fixed_weekly_dca,BYDDY,10.463333,-0.00127273,1.0,100.0,23.743749,2.26923383,79.145831
2023-09-25,fixed_weekly_dca,BYDDY,10.266667,-0.01879573,1.0,100.0,16.74752,1.63125185,55.825065
2023-10-02,fixed_weekly_dca,BYDDY,10.038333,-0.02224032,1.0,100.0,11.830092,1.17849171,39.433641
2023-10-09,fixed_weekly_dca,BYDDY,10.266667,0.02274621,1.0,100.0,8.275739,0.80607847,27.585798
2023-10-16,fixed_weekly_dca,BYDDY,10.331667,0.00633117,1.0,100.0,5.789292,0.56034444,19.297641
2023-10-23,fixed_weekly_dca,BYDDY,10.325,-0.0006453,1.0,100.0,4.05189,0.39243483,13.506299
2023-10-30,fixed_weekly_dca,BYDDY,10.371667,0.00451981,1.0,100.0,2.834499,0.2732925,9.448329
2023-11-06,fixed_weekly_dca,BYDDY,10.306667,-0.00626707,1.0,100.0,1.988633,0.1929463,6.628778
2023-11-13,fixed_weekly_dca,BYDDY,10.523333,0.02102193,1.0,100.0,1.391148,0.13219653,4.63716
2023-11-20,fixed_weekly_dca,BYDDY,9.9,-0.05923342,1.0,100.0,0.998132,0.10082139,3.327106
2023-11-27,fixed_weekly_dca,BYDDY,8.818333,-0.10925929,0.5,50.0,0.731142,0.0829116,2.43714
2023-12-04,fixed_weekly_dca,BYDDY,8.966667,0.01682109,0.5,50.0,0.51147,0.0570413,1.704901
2023-12-11,fixed_weekly_dca,BYDDY,8.745,-0.02472123,0.5,50.0,0.361673,0.04135767,1.205576
2023-12-18,fixed_weekly_dca,BYDDY,8.785,0.00457404,0.5,50.0,0.253008,0.02880002,0.843361
2023-12-25,fixed_weekly_dca,BYDDY,9.211667,0.04856767,0.5,50.0,0.176992,0.01921388,0.589973
2024-01-01,fixed_weekly_dca,BYDDY,8.895,-0.03437673,0.5,50.0,0.125668,0.01412797,0.418894
2024-01-08,fixed_weekly_dca,BYDDY,8.98,0.00955593,0.5,50.0,0.087911,0.00978967,0.293038
2024-01-15,fixed_weekly_dca,BYDDY,8.425,-0.06180401,0.5,50.0,0.063143,0.00749473,0.210477
2024-01-22,fixed_weekly_dca,BYDDY,8.213333,-0.02512368,0.5,50.0,0.044658,0.00543721,0.148859
2024-01-29,fixed_weekly_dca,BYDDY,7.368333,-0.1028815,0.5,50.0,0.032627,0.00442796,0.108756
2024-02-05,fixed_weekly_dca,BYDDY,7.838333,0.06378648,0.5,50.0,0.022824,0.00291184,0.07608
2024-02-12,fixed_weekly_dca,BYDDY,8.116667,0.03550934,0.5,50.0,0.015967,0.00196713,0.053222
2024-02-19,fixed_weekly_dca,BYDDY,7.838333,-0.03429166,0.5,50.0,0.011336,0.00144625,0.037787
2024-02-26,fixed_weekly_dca,BYDDY,8.311667,0.06038707,0.5,50.0,0.00793,0.00095411,0.026434
2024-03-04,fixed_weekly_dca,BYDDY,7.96,-0.04231004,0.5,50.0,0.00565,0.00070974,0.018832
2024-03-11,fixed_weekly_dca,BYDDY,8.903333,0.11850917,0.5,50.0,0.003952,0.00044389,0.013174
2024-03-18,fixed_weekly_dca,BYDDY,9.075,0.01928121,0.5,50.0,0.002765,0.00030465,0.009216
2024-03-25,fixed_weekly_dca,BYDDY,8.461667,-0.0675849,0.5,50.0,0.001991,0.00023525,0.006635
2024-04-01,fixed_weekly_dca,BYDDY,8.49,0.00334839,0.5,50.0,0.001393,0.00016402,0.004642
2024-04-08,fixed_weekly_dca,BYDDY,8.763333,0.0321947,0.5,50.0,0.000974,0.00011116,0.003247
2024-04-15,fixed_weekly_dca,BYDDY,8.55,-0.02434382,0.5,50.0,0.000689,8.055e-05,0.002296
2024-04-22,fixed_weekly_dca,BYDDY,9.053333,0.05886936,0.5,50.0,0.000482,5.322e-05,0.001606
2024-04-29,fixed_weekly_dca,BYDDY,9.691667,0.07050818,1.0,100.0,0.000337,3.478e-05,0.001123
2024-05-06,fixed_weekly_dca,BYDDY,9.463333,-0.02355983,0.5,50.0,0.000238,2.517e-05,0.000794
2024-05-13,fixed_weekly_dca,BYDDY,9.553333,0.00951039,0.5,50.0,0.000167,1.744e-05,0.000555
2024-05-20,fixed_weekly_dca,BYDDY,8.9,-0.06838796,0.5,50.0,0.00012,1.349e-05,0.0004
2024-05-27,fixed_weekly_dca,BYDDY,9.351667,0.0507491,0.5,50.0,8.4e-05,8.98e-06,0.00028
2024-06-03,fixed_weekly_dca,BYDDY,9.605,0.02708961,0.5,50.0,5.9e-05,6.11e-06,0.000196
2024-06-10,fixed_weekly_dca,BYDDY,9.7,0.00989068,1.0,100.0,4.1e-05,4.24e-06,0.000137
2024-06-17,fixed_weekly_dca,BYDDY,10.065,0.03762887,1.0,100.0,2.9e-05,2.86e-06,9.6e-05
2024-06-24,fixed_weekly_dca,BYDDY,9.846667,-0.0216923,1.0,100.0,2e-05,2.06e-06,6.8e-05
2024-07-01,fixed_weekly_dca,BYDDY,10.016667,0.01726473,1.0,100.0,1.4e-05,1.42e-06,4.7e-05
2024-07-08,fixed_weekly_dca,BYDDY,10.508333,0.04908479,1.0,100.0,1e-05,9.5e-07,3.3e-05
2024-07-15,fixed_weekly_dca,BYDDY,10.341667,-0.01586037,1.0,100.0,7e-06,6.8e-07,2.3e-05
2024-07-22,fixed_weekly_dca,BYDDY,10.115,-0.02191784,1.0,100.0,5e-06,4.9e-07,1.6e-05
2024-07-29,fixed_weekly_dca,BYDDY,9.293333,-0.08123253,0.5,50.0,4e-06,3.9e-07,1.2e-05
2024-08-05,fixed_weekly_dca,BYDDY,9.165,-0.01380915,0.5,50.0,3e-06,2.7e-07,8e-06
2024-08-12,fixed_weekly_dca,BYDDY,9.51,0.03764321,0.5,50.0,2e-06,1.9e-07,6e-06
2024-08-19,fixed_weekly_dca,BYDDY,9.686667,0.01857697,1.0,100.0,1e-06,1.3e-07,4e-06
2024-08-26,fixed_weekly_dca,BYDDY,10.16,0.04886438,1.0,100.0,1e-06,8e-08,3e-06
2024-09-02,fixed_weekly_dca,BYDDY,9.975,-0.01820866,1.0,100.0,1e-06,6e-08,2e-06
2024-09-09,fixed_weekly_dca,BYDDY,10.213333,0.02389303,1.0,100.0,0.0,4e-08,1e-06
2024-09-16,fixed_weekly_dca,BYDDY,10.428333,0.02105091,1.0,100.0,0.0,3e-08,1e-06
2024-09-23,fixed_weekly_dca,BYDDY,11.806667,0.13217204,1.0,100.0,0.0,2e-08,1e-06
2024-09-30,fixed_weekly_dca,BYDDY,12.965,0.09810838,1.0,100.0,0.0,1e-08,0.0
2024-10-07,fixed_weekly_dca,BYDDY,12.755,-0.01619745,1.0,100.0,0.0,1e-08,0.0
2024-10-14,fixed_weekly_dca,BYDDY,12.265,-0.03841631,1.0,100.0,0.0,1e-08,0.0
2024-10-21,fixed_weekly_dca,BYDDY,12.521667,0.02092678,1.0,100.0,0.0,0.0,0.0
2024-10-28,fixed_weekly_dca,BYDDY,12.008333,-0.04099566,1.0,100.0,0.0,0.0,0.0
2024-11-04,fixed_weekly_dca,BYDDY,11.751667,-0.02137399,1.0,100.0,0.0,0.0,0.0
2024-11-11,fixed_weekly_dca,BYDDY,11.305,-0.03800882,1.0,100.0,0.0,0.0,0.0
2024-11-18,fixed_weekly_dca,BYDDY,11.13,-0.01547988,1.0,100.0,0.0,0.0,0.0
2024-11-25,fixed_weekly_dca,BYDDY,10.985,-0.01302785,1.0,100.0,0.0,0.0,0.0
2024-12-02,fixed_weekly_dca,BYDDY,11.333333,0.03170988,1.0,100.0,0.0,0.0,0.0
2024-12-09,fixed_weekly_dca,BYDDY,11.53,0.01735297,1.0,100.0,0.0,0.0,0.0
2024-12-16,fixed_weekly_dca,BYDDY,11.516667,-0.00115637,1.0,100.0,0.0,0.0,0.0
2024-12-23,fixed_weekly_dca,BYDDY,11.673333,0.01360341,1.0,100.0,0.0,0.0,0.0
2024-12-30,fixed_weekly_dca,BYDDY,11.223333,-0.0385494,1.0,100.0,0.0,0.0,0.0
2025-01-06,fixed_weekly_dca,BYDDY,10.691667,-0.04737149,1.0,100.0,0.0,0.0,0.0
2025-01-13,fixed_weekly_dca,BYDDY,11.348333,0.06141849,1.0,100.0,0.0,0.0,0.0
2025-01-20,fixed_weekly_dca,BYDDY,11.753333,0.03568806,1.0,100.0,0.0,0.0,0.0
2025-01-27,fixed_weekly_dca,BYDDY,11.68,-0.00623934,1.0,100.0,0.0,0.0,0.0
2025-02-03,fixed_weekly_dca,BYDDY,14.088333,0.20619289,1.0,100.0,0.0,0.0,0.0
2025-02-10,fixed_weekly_dca,BYDDY,15.563333,0.10469656,1.0,100.0,0.0,0.0,0.0
2025-02-17,fixed_weekly_dca,BYDDY,16.816668,0.08053127,1.0,100.0,0.0,0.0,0.0
2025-02-24,fixed_weekly_dca,BYDDY,15.97,-0.05034695,1.0,100.0,0.0,0.0,0.0
2025-03-03,fixed_weekly_dca,BYDDY,15.061667,-0.05687746,1.0,100.0,0.0,0.0,0.0
2025-03-10,fixed_weekly_dca,BYDDY,16.681667,0.10755782,1.0,100.0,0.0,0.0,0.0
2025-03-17,fixed_weekly_dca,BYDDY,16.860001,0.01069042,1.0,100.0,0.0,0.0,0.0
2025-03-24,fixed_weekly_dca,BYDDY,17.333332,0.0280742,1.0,100.0,0.0,0.0,0.0
2025-03-31,fixed_weekly_dca,BYDDY,14.693333,-0.15230765,1.0,100.0,0.0,0.0,0.0
2025-04-07,fixed_weekly_dca,BYDDY,16.055,0.09267244,1.0,100.0,0.0,0.0,0.0
2025-04-14,fixed_weekly_dca,BYDDY,15.311667,-0.04629916,1.0,100.0,0.0,0.0,0.0
2025-04-21,fixed_weekly_dca,BYDDY,17.331667,0.13192554,1.0,100.0,0.0,0.0,0.0
2025-04-28,fixed_weekly_dca,BYDDY,16.603333,-0.04202331,1.0,100.0,0.0,0.0,0.0
2025-05-05,fixed_weekly_dca,BYDDY,16.546667,-0.00341293,1.0,100.0,0.0,0.0,0.0
2025-05-12,fixed_weekly_dca,BYDDY,18.545,0.12076952,1.0,100.0,0.0,0.0,0.0
2025-05-19,fixed_weekly_dca,BYDDY,19.711666,0.06291,1.0,100.0,0.0,0.0,0.0
2025-05-26,fixed_weekly_dca,BYDDY,16.5,-0.16293225,1.0,100.0,0.0,0.0,0.0
2025-06-02,fixed_weekly_dca,BYDDY,17.395,0.05424242,1.0,100.0,0.0,0.0,0.0
2025-06-09,fixed_weekly_dca,BYDDY,16.878332,-0.0297021,1.0,100.0,0.0,0.0,0.0
2025-06-16,fixed_weekly_dca,BYDDY,16.059999,-0.04848423,1.0,100.0,0.0,0.0,0.0
2025-06-23,fixed_weekly_dca,BYDDY,15.781667,-0.01733076,1.0,100.0,0.0,0.0,0.0
2025-06-30,fixed_weekly_dca,BYDDY,15.618333,-0.0103496,1.0,100.0,0.0,0.0,0.0
2025-07-07,fixed_weekly_dca,BYDDY,15.305,-0.02006187,1.0,100.0,0.0,0.0,0.0
2025-07-14,fixed_weekly_dca,BYDDY,16.125,0.05357726,1.0,100.0,0.0,0.0,0.0
2025-07-21,fixed_weekly_dca,BYDDY,16.493334,0.02284242,1.0,100.0,0.0,0.0,0.0
2025-07-28,fixed_weekly_dca,BYDDY,14.25,-0.13601459,1.0,100.0,0.0,0.0,0.0
2025-08-04,fixed_weekly_dca,BYDDY,14.23,-0.00140351,1.0,100.0,0.0,0.0,0.0
2025-08-11,fixed_weekly_dca,BYDDY,14.39,0.01124385,1.0,100.0,0.0,0.0,0.0
2025-08-18,fixed_weekly_dca,BYDDY,14.84,0.03127172,1.0,100.0,0.0,0.0,0.0
2025-08-25,fixed_weekly_dca,BYDDY,13.65,-0.08018868,0.5,50.0,0.0,0.0,0.0
2025-09-01,fixed_weekly_dca,BYDDY,13.41,-0.01758242,0.5,50.0,0.0,0.0,0.0
2025-09-08,fixed_weekly_dca,BYDDY,13.34,-0.00521999,0.5,50.0,0.0,0.0,0.0
2025-09-15,fixed_weekly_dca,BYDDY,14.53,0.0892054,1.0,100.0,0.0,0.0,0.0
2025-09-22,fixed_weekly_dca,BYDDY,13.66,-0.05987612,0.5,50.0,0.0,0.0,0.0
2025-09-29,fixed_weekly_dca,BYDDY,13.9,0.01756955,1.0,100.0,0.0,0.0,0.0
2025-10-06,fixed_weekly_dca,BYDDY,13.12,-0.05611511,0.5,50.0,0.0,0.0,0.0
2025-10-13,fixed_weekly_dca,BYDDY,13.64,0.03963415,0.5,50.0,0.0,0.0,0.0
2025-10-20,fixed_weekly_dca,BYDDY,13.37,-0.01979472,0.5,50.0,0.0,0.0,0.0
2025-10-27,fixed_weekly_dca,BYDDY,12.94,-0.03216156,0.5,50.0,0.0,0.0,0.0
2025-11-03,fixed_weekly_dca,BYDDY,12.37,-0.04404946,0.5,50.0,0.0,0.0,0.0
2025-11-10,fixed_weekly_dca,BYDDY,12.83,0.03718674,0.5,50.0,0.0,0.0,0.0
2025-11-17,fixed_weekly_dca,BYDDY,12.0,-0.06469213,0.5,50.0,0.0,0.0,0.0
2025-11-24,fixed_weekly_dca,BYDDY,12.53,0.04416667,0.5,50.0,0.0,0.0,0.0
2025-12-01,fixed_weekly_dca,BYDDY,12.6,0.00558659,0.5,50.0,0.0,0.0,0.0
2025-12-08,fixed_weekly_dca,BYDDY,12.36,-0.01904762,0.5,50.0,0.0,0.0,0.0
2025-12-15,fixed_weekly_dca,BYDDY,12.0,-0.02912621,0.5,50.0,0.0,0.0,0.0
2025-12-22,fixed_weekly_dca,BYDDY,12.5,0.04166667,0.5,50.0,0.0,0.0,0.0
2025-12-29,fixed_weekly_dca,BYDDY,12.76,0.0208,0.5,50.0,0.0,0.0,0.0
2026-01-05,fixed_weekly_dca,BYDDY,12.12,-0.05015674,0.5,50.0,0.0,0.0,0.0
2026-01-12,fixed_weekly_dca,BYDDY,12.7,0.04785479,0.5,50.0,0.0,0.0,0.0
2026-01-19,fixed_weekly_dca,BYDDY,12.78,0.00629921,0.5,50.0,0.0,0.0,0.0
2026-01-26,fixed_weekly_dca,BYDDY,12.37,-0.03208138,0.5,50.0,0.0,0.0,0.0
2026-02-02,fixed_weekly_dca,BYDDY,12.07,-0.02425222,0.5,50.0,0.0,0.0,0.0
2026-02-09,fixed_weekly_dca,BYDDY,12.26,0.01574151,0.5,50.0,0.0,0.0,0.0
2026-02-16,fixed_weekly_dca,BYDDY,12.41,0.01223491,0.5,50.0,0.0,0.0,0.0
2026-02-23,fixed_weekly_dca,BYDDY,12.01,-0.03223207,0.5,50.0,0.0,0.0,0.0
2026-03-02,fixed_weekly_dca,BYDDY,11.83,-0.01498751,0.5,50.0,0.0,0.0,0.0
2026-03-09,fixed_weekly_dca,BYDDY,12.28,0.03803888,0.5,50.0,0.0,0.0,0.0
2026-03-16,fixed_weekly_dca,BYDDY,12.95,0.05456026,0.5,50.0,0.0,0.0,0.0
2026-03-23,fixed_weekly_dca,BYDDY,12.39,-0.04324324,0.5,50.0,0.0,0.0,0.0
2026-03-30,fixed_weekly_dca,BYDDY,13.31,0.07425343,0.5,50.0,0.0,0.0,0.0
2026-04-06,fixed_weekly_dca,BYDDY,13.44,0.00976709,0.5,50.0,0.0,0.0,0.0
2026-04-13,fixed_weekly_dca,BYDDY,14.27,0.06175595,1.0,100.0,0.0,0.0,0.0
2026-04-20,fixed_weekly_dca,BYDDY,12.94,-0.09320252,0.5,50.0,0.0,0.0,0.0
2026-04-27,fixed_weekly_dca,BYDDY,13.34,0.0309119,0.5,50.0,0.0,0.0,0.0
2026-05-04,fixed_weekly_dca,BYDDY,12.79,-0.04122939,0.5,50.0,0.0,0.0,0.0
2026-05-11,fixed_weekly_dca,BYDDY,12.18,-0.04769351,0.5,50.0,0.0,0.0,0.0
2026-05-18,fixed_weekly_dca,BYDDY,11.6,-0.04761905,0.5,50.0,0.0,0.0,0.0
2026-05-25,fixed_weekly_dca,BYDDY,11.59,-0.00086207,0.5,50.0,0.0,0.0,0.0
2026-06-01,fixed_weekly_dca,BYDDY,11.26,-0.02847282,0.5,50.0,0.0,0.0,0.0
2026-06-05,fixed_weekly_dca,BYDDY,11.26,0.0,0.5,50.0,0.0,0.0,0.0
2021-06-14,fixed_weekly_dca,MSFT,259.429993,0.00597145,1.0,100.0,100.0,0.38546044,10000.0
2021-06-21,fixed_weekly_dca,MSFT,265.019989,0.02154722,1.0,100.0,100.0,0.37733003,9899.84995
2021-06-28,fixed_weekly_dca,MSFT,277.649994,0.0476568,1.0,100.0,100.0,0.36016568,9799.6999
2021-07-05,fixed_weekly_dca,MSFT,277.940002,0.00104451,1.0,100.0,100.0,0.35978988,9699.54985
2021-07-12,fixed_weekly_dca,MSFT,280.75,0.01011009,1.0,100.0,100.0,0.35618878,9599.3998
2021-07-19,fixed_weekly_dca,MSFT,289.670013,0.03177209,1.0,100.0,100.0,0.34522041,9499.24975
2021-07-26,fixed_weekly_dca,MSFT,284.910004,-0.01643252,1.0,100.0,100.0,0.35098803,9400.794646
2021-08-02,fixed_weekly_dca,MSFT,289.459991,0.01596991,1.0,100.0,100.0,0.34547089,9300.644596
2021-08-09,fixed_weekly_dca,MSFT,292.850006,0.01171151,1.0,100.0,100.0,0.34147174,9200.494546
2021-08-16,fixed_weekly_dca,MSFT,304.359985,0.03930333,1.0,100.0,100.0,0.3285583,9100.344496
2021-08-23,fixed_weekly_dca,MSFT,299.720001,-0.01524505,1.0,100.0,100.0,0.33364473,9001.770525
2021-08-30,fixed_weekly_dca,MSFT,301.140015,0.0047378,1.0,100.0,100.0,0.33207145,8901.620475
2021-09-06,fixed_weekly_dca,MSFT,295.709991,-0.01803156,1.0,100.0,100.0,0.33816916,8803.325434
2021-09-13,fixed_weekly_dca,MSFT,299.869995,0.01406785,1.0,100.0,100.0,0.33347785,8703.175384
2021-09-20,fixed_weekly_dca,MSFT,299.350006,-0.00173405,1.0,100.0,100.0,0.33405712,8603.248963
2021-09-27,fixed_weekly_dca,MSFT,289.100006,-0.03424085,1.0,100.0,100.0,0.34590107,8506.576472
2021-10-04,fixed_weekly_dca,MSFT,294.850006,0.01988931,1.0,100.0,100.0,0.3391555,8406.426422
2021-10-11,fixed_weekly_dca,MSFT,304.209991,0.0317449,1.0,100.0,100.0,0.3287203,8306.276372
2021-10-18,fixed_weekly_dca,MSFT,309.160004,0.0162717,1.0,100.0,100.0,0.32345711,8206.126322
2021-10-25,fixed_weekly_dca,MSFT,331.619995,0.07264844,1.0,100.0,100.0,0.30154997,8105.976272
2021-11-01,fixed_weekly_dca,MSFT,336.059998,0.01338883,1.0,100.0,100.0,0.29756591,8005.826222
2021-11-08,fixed_weekly_dca,MSFT,336.720001,0.00196394,1.0,100.0,100.0,0.29698266,7905.676172
2021-11-15,fixed_weekly_dca,MSFT,343.109985,0.01897714,1.0,100.0,100.0,0.29145173,7805.526122
2021-11-22,fixed_weekly_dca,MSFT,329.679993,-0.03914194,1.0,100.0,100.0,0.30332444,7709.344231
2021-11-29,fixed_weekly_dca,MSFT,323.01001,-0.02023169,1.0,100.0,100.0,0.30958793,7611.269423
2021-12-06,fixed_weekly_dca,MSFT,342.540009,0.06046252,1.0,100.0,100.0,0.2919367,7511.119373
2021-12-13,fixed_weekly_dca,MSFT,323.799988,-0.054709,1.0,100.0,100.0,0.30883262,7416.495744
2021-12-20,fixed_weekly_dca,MSFT,334.690002,0.03363192,1.0,100.0,100.0,0.29878395,7316.345694
2021-12-27,fixed_weekly_dca,MSFT,336.320007,0.00487019,1.0,100.0,100.0,0.29733586,7216.195644
2022-01-03,fixed_weekly_dca,MSFT,314.040009,-0.06624642,1.0,100.0,100.0,0.31843076,7122.726911
2022-01-10,fixed_weekly_dca,MSFT,310.200012,-0.01222773,1.0,100.0,100.0,0.32237265,7023.850907
2022-01-17,fixed_weekly_dca,MSFT,296.029999,-0.04568025,1.0,100.0,100.0,0.3378036,6928.323499
2022-01-24,fixed_weekly_dca,MSFT,308.26001,0.04131342,1.0,100.0,100.0,0.32440147,6828.173449
2022-01-31,fixed_weekly_dca,MSFT,305.940002,-0.00752614,1.0,100.0,100.0,0.32686147,6728.826816
2022-02-07,fixed_weekly_dca,MSFT,295.040009,-0.03562788,1.0,100.0,100.0,0.33893708,6632.293166
2022-02-14,fixed_weekly_dca,MSFT,287.929993,-0.02409848,1.0,100.0,100.0,0.34730665,6534.605424
2022-02-21,fixed_weekly_dca,MSFT,297.309998,0.03257738,1.0,100.0,100.0,0.33634927,6434.455374
