date,breakdown_type,group,factor,horizon,n,total_rows,coverage,rank_ic,pearson_corr
2025-07-11,category,defensive_healthcare,drawdown_from_52w_high,12w,6,6,1.0,0.42857143,0.43774419
2025-07-11,category,financial_payments,drawdown_from_52w_high,12w,5,5,1.0,-0.1,-0.29835168
2025-07-11,category,industrial_diversified,drawdown_from_52w_high,12w,4,4,1.0,-0.6,-0.85197105
2025-07-11,category,international,drawdown_from_52w_high,12w,4,4,1.0,0.2,0.1853719
2025-07-11,category,semiconductors,drawdown_from_52w_high,12w,7,7,1.0,-0.10714286,0.17215362
2025-07-18,category,consumer_retail,drawdown_from_52w_high,12w,6,6,1.0,-0.71428571,-0.6797004
2025-07-18,category,core_technology,drawdown_from_52w_high,12w,6,6,1.0,0.40583972,0.60663372
2025-07-18,category,defensive_healthcare,drawdown_from_52w_high,12w,6,6,1.0,0.42857143,0.60248057
2025-07-18,category,financial_payments,drawdown_from_52w_high,12w,5,5,1.0,-0.7,-0.58608196
2025-07-18,category,industrial_diversified,drawdown_from_52w_high,12w,4,4,1.0,-0.73786479,-0.68655239
2025-07-18,category,international,drawdown_from_52w_high,12w,4,4,1.0,-0.4,-0.4119378
2025-07-18,category,semiconductors,drawdown_from_52w_high,12w,7,7,1.0,0.34235624,0.39562656
2025-07-25,category,consumer_retail,drawdown_from_52w_high,12w,6,6,1.0,-0.77142857,-0.83149242
2025-07-25,category,core_technology,drawdown_from_52w_high,12w,6,6,1.0,0.60875959,0.51292486
2025-07-25,category,defensive_healthcare,drawdown_from_52w_high,12w,6,6,1.0,0.31428571,0.58607512
2025-07-25,category,financial_payments,drawdown_from_52w_high,12w,5,5,1.0,0.2,0.24392418
2025-07-25,category,industrial_diversified,drawdown_from_52w_high,12w,4,4,1.0,-0.73786479,-0.7913057
2025-07-25,category,international,drawdown_from_52w_high,12w,4,4,1.0,0.2,-0.00517015
2025-07-25,category,semiconductors,drawdown_from_52w_high,12w,7,7,1.0,0.63065622,0.54926942
2025-08-01,category,consumer_retail,drawdown_from_52w_high,12w,6,6,1.0,-0.6,-0.51584081
2025-08-01,category,core_technology,drawdown_from_52w_high,12w,6,6,1.0,0.5768179,0.65851517
2025-08-01,category,defensive_healthcare,drawdown_from_52w_high,12w,6,6,1.0,0.37142857,0.83322693
2025-08-01,category,financial_payments,drawdown_from_52w_high,12w,5,5,1.0,0.3,0.64512217
2025-08-01,category,industrial_diversified,drawdown_from_52w_high,12w,4,4,1.0,-0.6,-0.80593938
2025-08-01,category,international,drawdown_from_52w_high,12w,4,4,1.0,-0.4,-0.29007526
2025-08-01,category,semiconductors,drawdown_from_52w_high,12w,7,7,1.0,0.57142857,0.53279709
2025-08-08,category,consumer_retail,drawdown_from_52w_high,12w,6,6,1.0,-0.54285714,-0.86823238
2025-08-08,category,core_technology,drawdown_from_52w_high,12w,6,6,1.0,0.52179393,0.27217033
2025-08-08,category,defensive_healthcare,drawdown_from_52w_high,12w,6,6,1.0,0.42857143,0.82425044
2025-08-08,category,financial_payments,drawdown_from_52w_high,12w,5,5,1.0,0.7,0.49304866
2025-08-08,category,industrial_diversified,drawdown_from_52w_high,12w,4,4,1.0,0.0,-0.29615037
2025-08-08,category,international,drawdown_from_52w_high,12w,4,4,1.0,-0.4,-0.26099438
2025-08-08,category,semiconductors,drawdown_from_52w_high,12w,7,7,1.0,0.46848748,0.40667955
2025-08-15,category,consumer_retail,drawdown_from_52w_high,12w,6,6,1.0,-0.65714286,-0.45663701
2025-08-15,category,core_technology,drawdown_from_52w_high,12w,6,6,1.0,0.42857143,0.23323842
2025-08-15,category,defensive_healthcare,drawdown_from_52w_high,12w,6,6,1.0,0.2,0.34366369
2025-08-15,category,financial_payments,drawdown_from_52w_high,12w,5,5,1.0,0.4,0.39335823
2025-08-15,category,industrial_diversified,drawdown_from_52w_high,12w,4,4,1.0,-0.8,-0.55639207
2025-08-15,category,international,drawdown_from_52w_high,12w,4,4,1.0,-0.4,-0.23522139
2025-08-15,category,semiconductors,drawdown_from_52w_high,12w,7,7,1.0,0.18018749,-0.04536973
2025-08-22,category,consumer_retail,drawdown_from_52w_high,12w,6,6,1.0,-0.42857143,-0.09704489
2025-08-22,category,core_technology,drawdown_from_52w_high,12w,6,6,1.0,-0.37142857,-0.03658273
2025-08-22,category,defensive_healthcare,drawdown_from_52w_high,12w,6,6,1.0,-0.08571429,0.12376819
2025-08-22,category,financial_payments,drawdown_from_52w_high,12w,5,5,1.0,0.15389675,-0.09570864
2025-08-22,category,industrial_diversified,drawdown_from_52w_high,12w,4,4,1.0,-1.0,-0.998354
2025-08-22,category,international,drawdown_from_52w_high,12w,4,4,1.0,-0.31622777,-0.25689057
2025-08-22,category,semiconductors,drawdown_from_52w_high,12w,7,7,1.0,0.14285714,-0.17517658
2025-08-29,category,consumer_retail,drawdown_from_52w_high,12w,6,6,1.0,-0.31428571,-0.1190106
2025-08-29,category,core_technology,drawdown_from_52w_high,12w,6,6,1.0,-0.2,-0.36983752
2025-08-29,category,defensive_healthcare,drawdown_from_52w_high,12w,6,6,1.0,-0.08571429,-0.07755853
2025-08-29,category,financial_payments,drawdown_from_52w_high,12w,5,5,1.0,-0.78262379,-0.53072546
2025-08-29,category,industrial_diversified,drawdown_from_52w_high,12w,4,4,1.0,-0.6,-0.42483034
2025-08-29,category,international,drawdown_from_52w_high,12w,4,4,1.0,-0.4,-0.76503193
2025-08-29,category,semiconductors,drawdown_from_52w_high,12w,7,7,1.0,0.21428571,-0.09724944
2025-09-05,category,consumer_retail,drawdown_from_52w_high,12w,6,6,1.0,0.14285714,-0.01642032
2025-09-05,category,core_technology,drawdown_from_52w_high,12w,6,6,1.0,-0.08571429,-0.40543462
2025-09-05,category,defensive_healthcare,drawdown_from_52w_high,12w,6,6,1.0,-0.08571429,0.02990283
2025-09-05,category,financial_payments,drawdown_from_52w_high,12w,5,5,1.0,-0.9,-0.56914069
2025-09-05,category,industrial_diversified,drawdown_from_52w_high,12w,4,4,1.0,-0.6,-0.61493228
2025-09-05,category,international,drawdown_from_52w_high,12w,4,4,1.0,-0.4,-0.55781515
2025-09-05,category,semiconductors,drawdown_from_52w_high,12w,7,7,1.0,-0.21622499,-0.04231289
2025-09-12,category,consumer_retail,drawdown_from_52w_high,12w,6,6,1.0,-0.08571429,0.03912124
2025-09-12,category,core_technology,drawdown_from_52w_high,12w,6,6,1.0,-0.25714286,-0.12049703
2025-09-12,category,defensive_healthcare,drawdown_from_52w_high,12w,6,6,1.0,-0.2,-0.17531775
2025-09-12,category,financial_payments,drawdown_from_52w_high,12w,5,5,1.0,-0.5,-0.49124491
2025-09-12,category,industrial_diversified,drawdown_from_52w_high,12w,4,4,1.0,-0.4,-0.57280502
2025-09-12,category,international,drawdown_from_52w_high,12w,4,4,1.0,-0.63245553,-0.59498986
2025-09-12,category,semiconductors,drawdown_from_52w_high,12w,7,7,1.0,0.29649973,0.36661833
2025-09-19,category,consumer_retail,drawdown_from_52w_high,12w,6,6,1.0,-0.2,-0.17554762
2025-09-19,category,core_technology,drawdown_from_52w_high,12w,6,6,1.0,0.14285714,0.05860116
2025-09-19,category,defensive_healthcare,drawdown_from_52w_high,12w,6,6,1.0,-0.08571429,-0.13243925
2025-09-19,category,financial_payments,drawdown_from_52w_high,12w,5,5,1.0,-0.4472136,-0.3980786
2025-09-19,category,industrial_diversified,drawdown_from_52w_high,12w,4,4,1.0,-0.63245553,-0.54917585
2025-09-19,category,international,drawdown_from_52w_high,12w,4,4,1.0,-0.31622777,-0.79834945
2025-09-19,category,semiconductors,drawdown_from_52w_high,12w,7,7,1.0,-0.25613588,0.06533271
2025-09-26,category,consumer_retail,drawdown_from_52w_high,12w,6,6,1.0,-0.08571429,-0.05161685
2025-09-26,category,core_technology,drawdown_from_52w_high,12w,6,6,1.0,-0.14285714,-0.21447882
2025-09-26,category,defensive_healthcare,drawdown_from_52w_high,12w,6,6,1.0,-0.2,-0.19543007
2025-09-26,category,financial_payments,drawdown_from_52w_high,12w,5,5,1.0,-0.10259784,-0.35413729
2025-09-26,category,industrial_diversified,drawdown_from_52w_high,12w,4,4,1.0,-0.8,-0.74714018
2025-09-26,category,international,drawdown_from_52w_high,12w,4,4,1.0,0.21081851,-0.39415414
2025-09-26,category,semiconductors,drawdown_from_52w_high,12w,7,7,1.0,0.1111874,0.29910335
2025-10-03,category,consumer_retail,drawdown_from_52w_high,12w,6,6,1.0,-0.48571429,-0.35228666
2025-10-03,category,core_technology,drawdown_from_52w_high,12w,6,6,1.0,-0.31887407,-0.11594825
2025-10-03,category,defensive_healthcare,drawdown_from_52w_high,12w,6,6,1.0,-0.54285714,-0.5130987
2025-10-03,category,financial_payments,drawdown_from_52w_high,12w,5,5,1.0,-0.1,-0.2732673
2025-10-03,category,industrial_diversified,drawdown_from_52w_high,12w,4,4,1.0,-1.0,-0.85550563
2025-10-03,category,international,drawdown_from_52w_high,12w,4,4,1.0,0.21081851,-0.05941441
2025-10-03,category,semiconductors,drawdown_from_52w_high,12w,7,7,1.0,0.2955414,0.11515327
2025-10-10,category,consumer_retail,drawdown_from_52w_high,12w,6,6,1.0,-0.25714286,-0.04880786
2025-10-10,category,core_technology,drawdown_from_52w_high,12w,6,6,1.0,-0.08571429,0.08768926
2025-10-10,category,defensive_healthcare,drawdown_from_52w_high,12w,6,6,1.0,-0.14285714,-0.23676295
2025-10-10,category,financial_payments,drawdown_from_52w_high,12w,5,5,1.0,0.1,0.10444454
2025-10-10,category,industrial_diversified,drawdown_from_52w_high,12w,4,4,1.0,-1.0,-0.87021457
2025-10-10,category,international,drawdown_from_52w_high,12w,4,4,1.0,-0.8,-0.55950823
2025-10-10,category,semiconductors,drawdown_from_52w_high,12w,7,7,1.0,0.21428571,-0.07779559
2025-10-17,category,consumer_retail,drawdown_from_52w_high,12w,6,6,1.0,-0.25714286,-0.04330412
2025-10-17,category,core_technology,drawdown_from_52w_high,12w,6,6,1.0,-0.25714286,-0.15672718
2025-10-17,category,defensive_healthcare,drawdown_from_52w_high,12w,6,6,1.0,-0.08571429,-0.07364027
2025-10-17,category,financial_payments,drawdown_from_52w_high,12w,5,5,1.0,-0.6,-0.59069266
2025-10-17,category,industrial_diversified,drawdown_from_52w_high,12w,4,4,1.0,-0.4,-0.54433406
2025-10-17,category,international,drawdown_from_52w_high,12w,4,4,1.0,-1.0,-0.76973983
2025-10-17,category,semiconductors,drawdown_from_52w_high,12w,7,7,1.0,-0.25613588,-0.28907091
2025-10-24,category,consumer_retail,drawdown_from_52w_high,12w,6,6,1.0,-0.08571429,-0.06631987
2025-10-24,category,core_technology,drawdown_from_52w_high,12w,6,6,1.0,-0.40583972,-0.28793693
2025-10-24,category,defensive_healthcare,drawdown_from_52w_high,12w,6,6,1.0,-0.42857143,-0.42806119
2025-10-24,category,financial_payments,drawdown_from_52w_high,12w,5,5,1.0,-0.15389675,-0.47752554
2025-10-24,category,industrial_diversified,drawdown_from_52w_high,12w,4,4,1.0,0.4,-0.45951081
2025-10-24,category,international,drawdown_from_52w_high,12w,4,4,1.0,-0.8,-0.52391096
2025-10-24,category,semiconductors,drawdown_from_52w_high,12w,7,7,1.0,-0.492569,-0.53873579
2025-10-31,category,consumer_retail,drawdown_from_52w_high,12w,6,6,1.0,0.02857143,0.39528502
2025-10-31,category,core_technology,drawdown_from_52w_high,12w,6,6,1.0,-0.06761234,0.12992357
2025-10-31,category,defensive_healthcare,drawdown_from_52w_high,12w,6,6,1.0,-0.08571429,-0.1894486
2025-10-31,category,financial_payments,drawdown_from_52w_high,12w,5,5,1.0,-0.66688593,-0.65086918
2025-10-31,category,industrial_diversified,drawdown_from_52w_high,12w,4,4,1.0,0.9486833,0.68545952
2025-10-31,category,international,drawdown_from_52w_high,12w,4,4,1.0,-0.4,-0.39533387
2025-11-07,category,consumer_retail,drawdown_from_52w_high,12w,6,6,1.0,-0.37142857,-0.44411047
2025-11-07,category,core_technology,drawdown_from_52w_high,12w,6,6,1.0,0.31428571,0.32340847
2025-11-07,category,defensive_healthcare,drawdown_from_52w_high,12w,6,6,1.0,-0.48571429,-0.67471516
2025-11-07,category,financial_payments,drawdown_from_52w_high,12w,5,5,1.0,0.1,-0.29764472
2025-11-07,category,industrial_diversified,drawdown_from_52w_high,12w,4,4,1.0,0.8,0.60015533
2025-11-07,category,international,drawdown_from_52w_high,12w,4,4,1.0,-0.4,-0.28736585
2025-11-07,category,semiconductors,drawdown_from_52w_high,12w,7,7,1.0,-0.85714286,-0.83864342
2025-11-14,category,consumer_retail,drawdown_from_52w_high,12w,6,6,1.0,-0.2,-0.23250327
2025-11-14,category,core_technology,drawdown_from_52w_high,12w,6,6,1.0,-0.08571429,0.26515056
2025-11-14,category,defensive_healthcare,drawdown_from_52w_high,12w,6,6,1.0,-0.71428571,-0.83960529
2025-11-14,category,financial_payments,drawdown_from_52w_high,12w,5,5,1.0,-0.7,-0.69190576
2025-11-14,category,industrial_diversified,drawdown_from_52w_high,12w,4,4,1.0,0.2,0.34748417
2025-11-14,category,international,drawdown_from_52w_high,12w,4,4,1.0,-0.4,-0.3965112
2025-11-14,category,semiconductors,drawdown_from_52w_high,12w,7,7,1.0,0.07142857,-0.02505241
2025-11-21,category,consumer_retail,drawdown_from_52w_high,12w,6,6,1.0,-0.48571429,-0.46066042
2025-11-21,category,core_technology,drawdown_from_52w_high,12w,6,6,1.0,0.42857143,0.36803281
2025-11-21,category,defensive_healthcare,drawdown_from_52w_high,12w,6,6,1.0,-0.71428571,-0.83723469
2025-11-21,category,financial_payments,drawdown_from_52w_high,12w,5,5,1.0,-0.4,-0.59988533
2025-11-21,category,industrial_diversified,drawdown_from_52w_high,12w,4,4,1.0,-0.2,-0.11440048
2025-11-21,category,international,drawdown_from_52w_high,12w,4,4,1.0,-0.2,-0.24062125
2025-11-21,category,semiconductors,drawdown_from_52w_high,12w,7,7,1.0,0.28571429,0.2044219
2025-11-28,category,consumer_retail,drawdown_from_52w_high,12w,6,6,1.0,0.02857143,-0.07737064
2025-11-28,category,core_technology,drawdown_from_52w_high,12w,6,6,1.0,0.40583972,0.41857987
2025-11-28,category,defensive_healthcare,drawdown_from_52w_high,12w,6,6,1.0,-0.8196886,-0.95550284
2025-11-28,category,financial_payments,drawdown_from_52w_high,12w,5,5,1.0,-0.1,-0.51266108
2025-11-28,category,industrial_diversified,drawdown_from_52w_high,12w,4,4,1.0,0.0,0.36380566
2025-11-28,category,international,drawdown_from_52w_high,12w,4,4,1.0,-0.2,-0.30376412
2025-11-28,category,semiconductors,drawdown_from_52w_high,12w,7,7,1.0,-0.07412493,-0.24629482
2025-12-05,category,consumer_retail,drawdown_from_52w_high,12w,6,6,1.0,0.2,-0.00151696
2025-12-05,category,core_technology,drawdown_from_52w_high,12w,6,6,1.0,0.08571429,-0.07661075
2025-12-05,category,defensive_healthcare,drawdown_from_52w_high,12w,6,6,1.0,-0.54285714,-0.95475327
2025-12-05,category,financial_payments,drawdown_from_52w_high,12w,5,5,1.0,0.8720816,0.57637112
2025-12-05,category,industrial_diversified,drawdown_from_52w_high,12w,4,4,1.0,0.6,0.48446152
2025-12-05,category,international,drawdown_from_52w_high,12w,4,4,1.0,-0.2,-0.362178
2025-12-05,category,semiconductors,drawdown_from_52w_high,12w,7,7,1.0,-0.21622499,-0.2780302
2025-12-12,category,consumer_retail,drawdown_from_52w_high,12w,6,6,1.0,0.42857143,0.22612354
2025-12-12,category,core_technology,drawdown_from_52w_high,12w,6,6,1.0,0.54285714,0.50007794
2025-12-12,category,defensive_healthcare,drawdown_from_52w_high,12w,6,6,1.0,-0.42857143,-0.91593333
2025-12-12,category,financial_payments,drawdown_from_52w_high,12w,5,5,1.0,0.78262379,0.53293162
2025-12-12,category,industrial_diversified,drawdown_from_52w_high,12w,4,4,1.0,0.6,0.79279401
2025-12-12,category,international,drawdown_from_52w_high,12w,4,4,1.0,-0.4,-0.19861986
2025-12-12,category,semiconductors,drawdown_from_52w_high,12w,7,7,1.0,-0.21428571,-0.37798799
2025-12-19,category,consumer_retail,drawdown_from_52w_high,12w,6,6,1.0,-0.08571429,-0.17407375
2025-12-19,category,core_technology,drawdown_from_52w_high,12w,6,6,1.0,0.2,0.11397979
2025-12-19,category,defensive_healthcare,drawdown_from_52w_high,12w,6,6,1.0,-0.94285714,-0.96653655
2025-12-19,category,financial_payments,drawdown_from_52w_high,12w,5,5,1.0,0.2,0.27527137
2025-12-19,category,industrial_diversified,drawdown_from_52w_high,12w,4,4,1.0,0.4,0.76002851
2025-12-19,category,international,drawdown_from_52w_high,12w,4,4,1.0,0.4,0.56944204
2025-12-19,category,semiconductors,drawdown_from_52w_high,12w,7,7,1.0,-0.35714286,-0.49337761
2025-12-26,category,consumer_retail,drawdown_from_52w_high,12w,6,6,1.0,0.14285714,-0.12037046
2025-12-26,category,core_technology,drawdown_from_52w_high,12w,6,6,1.0,-0.65714286,-0.25444068
2025-12-26,category,defensive_healthcare,drawdown_from_52w_high,12w,6,6,1.0,-0.82857143,-0.97032045
2025-12-26,category,financial_payments,drawdown_from_52w_high,12w,5,5,1.0,-0.05129892,0.25193568
2025-12-26,category,industrial_diversified,drawdown_from_52w_high,12w,4,4,1.0,0.4,0.67823758
2025-12-26,category,international,drawdown_from_52w_high,12w,4,4,1.0,0.2,0.46674302
2025-12-26,category,semiconductors,drawdown_from_52w_high,12w,7,7,1.0,-0.55858123,-0.3930766
2026-01-02,category,consumer_retail,drawdown_from_52w_high,12w,6,6,1.0,-0.2,-0.20405493
2026-01-02,category,core_technology,drawdown_from_52w_high,12w,6,6,1.0,-0.6,-0.65466324
2026-01-02,category,defensive_healthcare,drawdown_from_52w_high,12w,6,6,1.0,-0.94285714,-0.99049212
2026-01-02,category,financial_payments,drawdown_from_52w_high,12w,5,5,1.0,0.1,0.16237058
2026-01-02,category,industrial_diversified,drawdown_from_52w_high,12w,4,4,1.0,0.4,0.61764437
2026-01-02,category,international,drawdown_from_52w_high,12w,4,4,1.0,0.4,0.32359129
2026-01-02,category,semiconductors,drawdown_from_52w_high,12w,7,7,1.0,-0.63006192,-0.58070899
2026-01-09,category,consumer_retail,drawdown_from_52w_high,12w,6,6,1.0,-0.37142857,-0.33701062
2026-01-09,category,core_technology,drawdown_from_52w_high,12w,6,6,1.0,0.02898855,0.02875044
2026-01-09,category,defensive_healthcare,drawdown_from_52w_high,12w,6,6,1.0,-0.71428571,-0.93683375
2026-01-09,category,financial_payments,drawdown_from_52w_high,12w,5,5,1.0,-0.6,-0.28127131
2026-01-09,category,industrial_diversified,drawdown_from_52w_high,12w,4,4,1.0,0.21081851,0.50746743
2026-01-09,category,international,drawdown_from_52w_high,12w,4,4,1.0,0.4,0.61307471
2026-01-09,category,semiconductors,drawdown_from_52w_high,12w,7,7,1.0,-0.21673036,-0.00198599
2026-01-16,category,consumer_retail,drawdown_from_52w_high,12w,6,6,1.0,-0.25714286,-0.51139359
2026-01-16,category,core_technology,drawdown_from_52w_high,12w,6,6,1.0,0.31428571,-0.04474612
2026-01-16,category,defensive_healthcare,drawdown_from_52w_high,12w,6,6,1.0,-0.82857143,-0.97681526
2026-01-16,category,financial_payments,drawdown_from_52w_high,12w,5,5,1.0,0.2,-0.11326308
2026-01-16,category,industrial_diversified,drawdown_from_52w_high,12w,4,4,1.0,0.10540926,0.18528862
2026-01-16,category,international,drawdown_from_52w_high,12w,4,4,1.0,0.2,0.68112447
2026-01-16,category,semiconductors,drawdown_from_52w_high,12w,7,7,1.0,-0.86692145,-0.67442363
2026-01-23,category,consumer_retail,drawdown_from_52w_high,12w,6,6,1.0,-0.6,-0.7035874
2026-01-23,category,core_technology,drawdown_from_52w_high,12w,6,6,1.0,-0.08571429,-0.15331588
2026-01-23,category,defensive_healthcare,drawdown_from_52w_high,12w,6,6,1.0,-0.54285714,-0.88968369
2026-01-23,category,financial_payments,drawdown_from_52w_high,12w,5,5,1.0,0.1,0.30333861
2026-01-23,category,industrial_diversified,drawdown_from_52w_high,12w,4,4,1.0,-0.4,-0.48579487
2026-01-23,category,international,drawdown_from_52w_high,12w,4,4,1.0,0.4,0.7760014
2026-01-23,category,semiconductors,drawdown_from_52w_high,12w,7,7,1.0,0.25943726,0.01458095
2026-01-30,category,consumer_retail,drawdown_from_52w_high,12w,6,6,1.0,-0.54285714,-0.42319331
2026-01-30,category,core_technology,drawdown_from_52w_high,12w,6,6,1.0,-0.6,-0.48236163
2026-01-30,category,defensive_healthcare,drawdown_from_52w_high,12w,6,6,1.0,0.11595421,0.91132033
2026-01-30,category,financial_payments,drawdown_from_52w_high,12w,5,5,1.0,-0.5,-0.21951922
2026-01-30,category,industrial_diversified,drawdown_from_52w_high,12w,4,4,1.0,-0.63245553,-0.52248087
2026-01-30,category,international,drawdown_from_52w_high,12w,4,4,1.0,0.4,0.90827641
2026-01-30,category,semiconductors,drawdown_from_52w_high,12w,7,7,1.0,0.12613124,-0.224497
